name,max,min,avg
53466_sf_hexa.mesh_14746_58684.obj.mesh.csv,124.504,1.14689,5.55545296919
95488_sf_hexa.mesh_5128_20996.obj.mesh.csv,61.024,1.16278,5.45168215914
118299_sf_hexa.mesh_13576_58430.obj.mesh.csv,64.7581,1.14297,5.48705704649
461111_sf_hexa.mesh_6364_23558.obj.mesh.csv,50.9361,1.15078,5.38517263784
97597_sf_hexa.mesh_7310_26043.obj.mesh.csv,84.6682,1.16922,5.4889178021
79729_sf_hexa.mesh_79822_273822.obj.mesh.csv,113.589,1.07973,5.56915112996
1482990_sf_hexa.mesh_9644_32831.obj.mesh.csv,93.741,1.1302,5.41523914826
53890_sf_hexa.mesh_43736_170979.obj.mesh.csv,135.986,1.09644,5.67656831891
914683_sf_hexa.mesh_51970_192926.obj.mesh.csv,107.044,1.13496,5.4762349027
60866_sf_hexa.mesh_10538_35508.obj.mesh.csv,73.1115,1.12044,5.61568471705
121395_sf_hexa.mesh_15916_89675.obj.mesh.csv,64.5103,1.07681,5.55436109931
106777_sf_hexa.mesh_30002_130167.obj.mesh.csv,54.5981,1.16711,5.49638385708
46263_sf_hexa.mesh_29184_111246.obj.mesh.csv,83.2221,1.09786,5.6055234667
1054518_sf_hexa.mesh_22800_137171.obj.mesh.csv,100.468,1.13348,5.40987458522
1130082_sf_hexa.mesh_18086_88603.obj.mesh.csv,65.942,1.08881,5.35345800543
126197_sf_hexa.mesh_18734_82166.obj.mesh.csv,53.9531,1.11173,5.44718394033
62991_sf_hexa.mesh_15074_61294.obj.mesh.csv,61.3952,1.12761,5.39895701907
472098_sf_hexa.mesh_14146_68193.obj.mesh.csv,54.7267,1.14713,5.47562976236
69165_sf_hexa.mesh_62468_241443.obj.mesh.csv,160.193,1.11289,5.62862122852
43548_sf_hexa.mesh_33274_139515.obj.mesh.csv,74.1707,1.05898,5.38284405287
93070_sf_hexa.mesh_13492_54570.obj.mesh.csv,60.8432,1.11183,5.46121361405
69267_sf_hexa.mesh_4830_16153.obj.mesh.csv,122.554,1.20967,5.78465087405
248189_sf_hexa.mesh_37098_131271.obj.mesh.csv,52.5299,1.08673,5.55586874029
472179_sf_hexa.mesh_34592_126040.obj.mesh.csv,90.1592,1.10989,5.55307558147
84698_sf_hexa.mesh_31526_118746.obj.mesh.csv,87.9329,1.10517,5.43292023694
267484_sf_hexa.mesh_60492_227020.obj.mesh.csv,92.32,1.1038,5.41026956943
204953_sf_hexa.mesh_13016_51762.obj.mesh.csv,72.2307,1.16478,5.58679977356
80755_sf_hexa.mesh_9346_41290.obj.mesh.csv,43.4934,1.13015,5.4861966642
67985_sf_hexa.mesh_70554_237335.obj.mesh.csv,185.022,1.07478,5.43155839542
51494_sf_hexa.mesh_28874_125422.obj.mesh.csv,221.363,1.09489,5.58354411032
196192_sf_hexa.mesh_33372_124616.obj.mesh.csv,90.7064,1.11273,5.52510196851
217025_sf_hexa.mesh_24004_114845.obj.mesh.csv,87.638,1.1005,5.44454274694
72226_sf_hexa.mesh_28000_175899.obj.mesh.csv,82.4465,1.07106,5.40255161253
59942_sf_hexa.mesh_17464_139293.obj.mesh.csv,33.5251,1.05304,5.2797819378
91146_sf_hexa.mesh_18608_65837.obj.mesh.csv,95.8369,1.12669,5.62334741746
91224_sf_hexa.mesh_42612_173571.obj.mesh.csv,102.021,1.15168,5.60895341141
940041_sf_hexa.mesh_58804_237506.obj.mesh.csv,408.818,1.08386,5.43122534807
40179_sf_hexa.mesh_14282_89308.obj.mesh.csv,69.4622,1.10322,5.34003122072
849720_sf_hexa.mesh_29044_117833.obj.mesh.csv,80.7053,1.10394,5.43401177465
756805_sf_hexa.mesh_26010_152829.obj.mesh.csv,67.1059,1.08496,5.34646140082
51806_sf_hexa.mesh_58380_254309.obj.mesh.csv,143.128,1.0886,5.44982430239
70046_sf_hexa.mesh_54046_220091.obj.mesh.csv,631.889,1.11939,5.61033462879
44623_sf_hexa.mesh_66942_237698.obj.mesh.csv,124.624,1.08829,5.71561535927
1120766_sf_hexa.mesh_10340_60925.obj.mesh.csv,44.8166,1.11878,5.3569956054
38095_sf_hexa.mesh_36298_130363.obj.mesh.csv,52.5244,1.07837,5.57023942042
56499_sf_hexa.mesh_35170_177130.obj.mesh.csv,110.341,1.09952,5.3896566085
37883_sf_hexa.mesh_25570_87811.obj.mesh.csv,81.2571,1.10342,5.29850838792
77927_sf_hexa.mesh_25136_247119.obj.mesh.csv,97.3571,1.09683,5.4304805042
462530_sf_hexa.mesh_47900_161034.obj.mesh.csv,94.8439,1.04059,5.50014846048
95779_sf_hexa.mesh_11216_68560.obj.mesh.csv,40.5144,1.0968,5.35705341711
1129081_sf_hexa.mesh_9682_54121.obj.mesh.csv,78.5778,1.16464,5.46563846148
894832_sf_hexa.mesh_11826_42331.obj.mesh.csv,65.0718,1.16441,5.30486845518
91657_sf_hexa.mesh_25998_138728.obj.mesh.csv,70.4464,1.08203,5.3695424405
40915_sf_hexa.mesh_52514_209858.obj.mesh.csv,84.619,1.08986,5.3976088622
233196_sf_hexa.mesh_9872_62144.obj.mesh.csv,30.9819,1.0814,5.35361905614
763720_sf_hexa.mesh_8058_37367.obj.mesh.csv,77.6046,1.20302,5.39146409743
472181_sf_hexa.mesh_32876_120987.obj.mesh.csv,55.8083,1.12226,5.43987415803
76755_sf_hexa.mesh_66144_231281.obj.mesh.csv,187.305,1.11379,5.57885058191
74890_sf_hexa.mesh_17174_62981.obj.mesh.csv,68.8169,1.0889,5.3663850059
79443_sf_hexa.mesh_55170_271782.obj.mesh.csv,405.987,1.10199,5.47115819152
472182_sf_hexa.mesh_33134_122717.obj.mesh.csv,41.7056,1.09832,5.41104482335
289679_sf_hexa.mesh_12450_53725.obj.mesh.csv,51.5034,1.15365,5.47096457874
1396905_sf_hexa.mesh_24626_103857.obj.mesh.csv,117.803,1.12025,5.42116562313
118714_sf_hexa.mesh_6792_28054.obj.mesh.csv,83.4924,1.13297,5.74793788418
931878_sf_hexa.mesh_41088_202443.obj.mesh.csv,79.1866,1.09912,5.48391383158
940040_sf_hexa.mesh_44818_160759.obj.mesh.csv,91.2275,1.11905,5.40332899532
702394_sf_hexa.mesh_71692_274020.obj.mesh.csv,121.218,1.09996,5.41051205448
72227_sf_hexa.mesh_28658_138042.obj.mesh.csv,87.1466,1.0691,5.45212554475
65141_sf_hexa.mesh_47470_180106.obj.mesh.csv,100.835,1.09735,5.43107944073
48340_sf_hexa.mesh_13120_52924.obj.mesh.csv,58.0593,1.13325,5.44316367161
914680_sf_hexa.mesh_25564_107447.obj.mesh.csv,136.188,1.10634,5.44442162902
122126_sf_hexa.mesh_36434_193857.obj.mesh.csv,71.2037,1.05919,5.42842001757
94492_sf_hexa.mesh_13888_52329.obj.mesh.csv,60.5706,1.14431,5.52549926109
122866_sf_hexa.mesh_12848_53190.obj.mesh.csv,49.8916,1.09032,5.41142313278
103356_sf_hexa.mesh_22168_192000.obj.mesh.csv,65.2521,1.07342,5.44185262724
98671_sf_hexa.mesh_25840_94631.obj.mesh.csv,814.056,1.07099,5.63310477292
48552_sf_hexa.mesh_55420_222194.obj.mesh.csv,92.0992,1.11123,5.59677472305
200369_sf_hexa.mesh_42024_195078.obj.mesh.csv,83.9034,1.09659,5.49940248393
55094_sf_hexa.mesh_18008_112505.obj.mesh.csv,49.4771,1.09942,5.38391728012
697222_sf_hexa.mesh_32278_173423.obj.mesh.csv,81.7031,1.0745,5.45894440034
116074_sf_hexa.mesh_6994_26236.obj.mesh.csv,63.5302,1.1452,5.56780905073
91112_sf_hexa.mesh_50488_218674.obj.mesh.csv,252.349,1.10143,5.55332957839
81366_sf_hexa.mesh_33678_145424.obj.mesh.csv,93.9075,1.12095,5.49664997309
1722414_sf_hexa.mesh_56702_198459.obj.mesh.csv,68.0147,1.1228,5.50744507543
827772_sf_hexa.mesh_25660_145994.obj.mesh.csv,75.2258,1.11053,5.29156060204
121869_sf_hexa.mesh_27772_139518.obj.mesh.csv,90.8507,1.10039,5.42884134236
723901_sf_hexa.mesh_13296_49786.obj.mesh.csv,71.9085,1.16941,5.49665372945
267486_sf_hexa.mesh_33592_130184.obj.mesh.csv,70.1688,1.11931,5.39843474252
39636_sf_hexa.mesh_60282_286304.obj.mesh.csv,88.3011,1.08493,5.48927733416
78348_sf_hexa.mesh_53814_239702.obj.mesh.csv,119.367,1.06627,5.51000596582
90280_sf_hexa.mesh_6608_22267.obj.mesh.csv,86.3665,1.19679,5.56526987399
57910_sf_hexa.mesh_31454_168842.obj.mesh.csv,70.0676,1.09955,5.35844749711
44061_sf_hexa.mesh_40134_154832.obj.mesh.csv,92.6625,1.11161,5.40774067235
75977_sf_hexa.mesh_34916_132141.obj.mesh.csv,82.0249,1.10027,5.31477373245
1458681_sf_hexa.mesh_15452_60142.obj.mesh.csv,70.9067,1.10437,5.52852245549
365170_sf_hexa.mesh_19816_87835.obj.mesh.csv,49.7906,1.11373,5.45305909251
1458699_sf_hexa.mesh_42030_162713.obj.mesh.csv,82.1134,1.13422,5.31633439112
81264_sf_hexa.mesh_10658_43956.obj.mesh.csv,172.034,1.1604,5.68257544623
225940_sf_hexa.mesh_9226_41322.obj.mesh.csv,60.6995,1.11573,5.42263326666
116891_sf_hexa.mesh_21812_98217.obj.mesh.csv,133.338,1.09545,5.47878430985
64576_sf_hexa.mesh_5298_17938.obj.mesh.csv,56.9501,1.16358,5.69401712121
1582434_sf_hexa.mesh_7786_28864.obj.mesh.csv,66.6264,1.11936,5.55892542192
41090_sf_hexa.mesh_21074_140466.obj.mesh.csv,91.9537,1.06388,5.39044607746
97733_sf_hexa.mesh_11440_46318.obj.mesh.csv,44.7205,1.18155,5.50947931856
472158_sf_hexa.mesh_39874_133867.obj.mesh.csv,411.55,1.09177,5.5224260734
1382593_sf_hexa.mesh_16876_65829.obj.mesh.csv,69.0838,1.09016,5.46642505299
1228197_sf_hexa.mesh_9714_40817.obj.mesh.csv,84.3902,1.15784,5.64984808637
472087_sf_hexa.mesh_9932_57681.obj.mesh.csv,110.4,1.14565,5.54759813627
353686_sf_hexa.mesh_57758_258172.obj.mesh.csv,65.6766,1.06667,5.31149065625
72669_sf_hexa.mesh_20722_84764.obj.mesh.csv,47.459,1.14929,5.40441992406
1307400_sf_hexa.mesh_31304_120989.obj.mesh.csv,58.0796,1.10121,5.53195025087
78329_sf_hexa.mesh_11350_54709.obj.mesh.csv,106.799,1.14356,5.50468099239
75232_sf_hexa.mesh_10842_37971.obj.mesh.csv,96.7129,1.14203,5.70641241931
129919_sf_hexa.mesh_18264_62815.obj.mesh.csv,66.466,1.17066,5.61349181409
43011_sf_hexa.mesh_45190_176880.obj.mesh.csv,133.815,1.10667,5.40546892142
74641_sf_hexa.mesh_42146_159155.obj.mesh.csv,136.973,1.11805,5.42611849708
37928_sf_hexa.mesh_28754_108222.obj.mesh.csv,58.7754,1.10583,5.48665852665
97734_sf_hexa.mesh_15630_62293.obj.mesh.csv,57.3515,1.10525,5.5234749917
375245_sf_hexa.mesh_26780_120818.obj.mesh.csv,101.709,1.11819,5.44252459107
51492_sf_hexa.mesh_20622_92304.obj.mesh.csv,206.457,1.0897,5.66590804553
76903_sf_hexa.mesh_16318_84676.obj.mesh.csv,47.7204,1.12515,5.42894114551
115051_sf_hexa.mesh_30330_105519.obj.mesh.csv,90.5444,1.08364,5.42201704869
76899_sf_hexa.mesh_18512_121702.obj.mesh.csv,57.9602,1.11852,5.37653202707
1095206_sf_hexa.mesh_18734_85788.obj.mesh.csv,55.2081,1.13243,5.44447933138
100478_sf_hexa.mesh_14750_71680.obj.mesh.csv,64.7327,1.11626,5.37166770133
129890_sf_hexa.mesh_13218_70548.obj.mesh.csv,39.1695,1.09833,5.35358815547
1519467_sf_hexa.mesh_16252_103789.obj.mesh.csv,95.3317,1.11291,5.47732018204
98655_sf_hexa.mesh_58590_201151.obj.mesh.csv,112.467,1.08209,5.51125113617
43287_sf_hexa.mesh_22684_95622.obj.mesh.csv,105.883,1.13624,5.42654033022
72608_sf_hexa.mesh_14312_81461.obj.mesh.csv,108.477,1.17796,5.49696648353
779998_sf_hexa.mesh_25624_106853.obj.mesh.csv,59.9297,1.08907,5.48675935066
37992_sf_hexa.mesh_36788_138038.obj.mesh.csv,86.5815,1.08198,5.44482759657
61418_sf_hexa.mesh_34622_169145.obj.mesh.csv,101.193,1.11585,5.52701956705
263997_sf_hexa.mesh_27296_105420.obj.mesh.csv,59.7948,1.08811,5.31516555442
81265_sf_hexa.mesh_25132_102173.obj.mesh.csv,106.418,1.13857,5.52995472054
129914_sf_hexa.mesh_13144_53921.obj.mesh.csv,68.7544,1.10735,5.50116752697
108619_sf_hexa.mesh_9908_36957.obj.mesh.csv,52.3966,1.14296,5.47429162094
113865_sf_hexa.mesh_12750_46119.obj.mesh.csv,68.3873,1.08683,5.31700525612
100639_sf_hexa.mesh_23146_79819.obj.mesh.csv,100.096,1.14381,5.65845510897
115063_sf_hexa.mesh_32818_114662.obj.mesh.csv,66.8797,1.12966,5.52088365091
112941_sf_hexa.mesh_11742_43270.obj.mesh.csv,142.669,1.11487,5.64917548446
1411688_sf_hexa.mesh_18816_69334.obj.mesh.csv,67.5464,1.14149,5.66268636674
200963_sf_hexa.mesh_56202_222828.obj.mesh.csv,73.2799,1.05176,5.3535690277
1129077_sf_hexa.mesh_19734_106166.obj.mesh.csv,61.9337,1.09304,5.44896376438
40986_sf_hexa.mesh_29684_111974.obj.mesh.csv,91.2471,1.10695,5.39221286155
702387_sf_hexa.mesh_25038_104185.obj.mesh.csv,69.5017,1.12956,5.44633206851
105860_sf_hexa.mesh_11922_69137.obj.mesh.csv,44.4868,1.09817,5.4785224319
437348_sf_hexa.mesh_41540_151548.obj.mesh.csv,84.0527,1.10647,5.37695108911
548863_sf_hexa.mesh_38314_131452.obj.mesh.csv,52.3558,1.12008,5.41854457788
118307_sf_hexa.mesh_12654_48473.obj.mesh.csv,79.9265,1.15924,5.3149937506
314749_sf_hexa.mesh_59132_283004.obj.mesh.csv,113.788,1.077,5.31788074306
1315844_sf_hexa.mesh_28698_96365.obj.mesh.csv,79.0175,1.09661,5.62420199778
57714_sf_hexa.mesh_26814_130699.obj.mesh.csv,81.6477,1.11613,5.43833953669
82323_sf_hexa.mesh_43806_206032.obj.mesh.csv,132.598,1.12633,5.59128186105
71155_sf_hexa.mesh_5662_21925.obj.mesh.csv,31.1857,1.16182,5.41073567904
278461_sf_hexa.mesh_62320_219678.obj.mesh.csv,69.741,1.07743,5.40223175561
110909_sf_hexa.mesh_15608_65179.obj.mesh.csv,58.8425,1.10002,5.44807113262
449999_sf_hexa.mesh_11160_51028.obj.mesh.csv,88.6801,1.10208,5.535763754
109136_sf_hexa.mesh_10702_43830.obj.mesh.csv,72.7929,1.12538,5.5328238259
59546_sf_hexa.mesh_7634_25492.obj.mesh.csv,120.338,1.15556,5.52643498161
1505036_sf_hexa.mesh_33804_128987.obj.mesh.csv,89.7104,1.16623,5.57306202237
60262_sf_hexa.mesh_21858_126954.obj.mesh.csv,57.936,1.09244,5.44443654275
311331_sf_hexa.mesh_21258_72838.obj.mesh.csv,71.8045,1.09549,5.69236615081
72093_sf_hexa.mesh_24296_115146.obj.mesh.csv,76.962,1.14002,5.36558497678
1519468_sf_hexa.mesh_24168_83649.obj.mesh.csv,59.1713,1.14924,5.51746216905
42250_sf_hexa.mesh_13408_51865.obj.mesh.csv,118.967,1.11087,5.57329882148
95489_sf_hexa.mesh_5128_20996.obj.mesh.csv,78.961,1.11919,5.43128757815
91655_sf_hexa.mesh_25052_165264.obj.mesh.csv,84.2392,1.08512,5.39159510202
702422_sf_hexa.mesh_18094_87314.obj.mesh.csv,56.8233,1.10943,5.49139202224
815476_sf_hexa.mesh_11138_75511.obj.mesh.csv,36.4118,1.11756,5.43541650388
1146184_sf_hexa.mesh_12966_61098.obj.mesh.csv,62.4912,1.13323,5.44944463546
79851_sf_hexa.mesh_12378_51722.obj.mesh.csv,82.8117,1.1115,5.49020439569
472152_sf_hexa.mesh_13358_48268.obj.mesh.csv,69.8251,1.08839,5.4107361568
702388_sf_hexa.mesh_21008_117904.obj.mesh.csv,45.6239,1.11232,5.40589405981
932611_sf_hexa.mesh_12472_49881.obj.mesh.csv,62.7235,1.1823,5.33247866277
50658_sf_hexa.mesh_41072_160983.obj.mesh.csv,63.6369,1.0682,5.45155052402
240294_sf_hexa.mesh_26136_176295.obj.mesh.csv,57.2881,1.08023,5.34043678215
619675_sf_hexa.mesh_56470_249109.obj.mesh.csv,89.6699,1.07761,5.47955582906
63769_sf_hexa.mesh_13828_46425.obj.mesh.csv,64.8841,1.12935,5.57915449173
133078_sf_hexa.mesh_53574_245083.obj.mesh.csv,72.3134,1.07602,5.29957825665
63466_sf_hexa.mesh_35742_156082.obj.mesh.csv,86.523,1.10836,5.43188134311
37091_sf_hexa.mesh_9078_31475.obj.mesh.csv,98.6317,1.16877,5.65796923787
1536355_sf_hexa.mesh_6366_25967.obj.mesh.csv,61.6894,1.1859,5.58756761222
163760_sf_hexa.mesh_10246_39519.obj.mesh.csv,72.2957,1.16135,5.41476562463
49544_sf_hexa.mesh_8042_37019.obj.mesh.csv,53.9254,1.09857,5.48933111369
94734_sf_hexa.mesh_26792_174624.obj.mesh.csv,45.6147,1.12506,5.38136150695
96661_sf_hexa.mesh_19944_68461.obj.mesh.csv,67.9138,1.10417,5.36816271478
1307396_sf_hexa.mesh_15866_75240.obj.mesh.csv,93.506,1.10215,5.62976877782
1146188_sf_hexa.mesh_26310_139929.obj.mesh.csv,60.9766,1.13492,5.38533694905
263999_sf_hexa.mesh_15656_64644.obj.mesh.csv,72.3602,1.11036,5.29143741489
1081358_sf_hexa.mesh_70754_285405.obj.mesh.csv,103.139,1.09354,5.43883765064
124041_sf_hexa.mesh_11814_59298.obj.mesh.csv,65.7144,1.108,5.40299178972
472174_sf_hexa.mesh_9258_42968.obj.mesh.csv,72.3222,1.10756,5.45252883469
343546_sf_hexa.mesh_13244_46822.obj.mesh.csv,51.1633,1.10013,5.59410077702
48335_sf_hexa.mesh_44772_197797.obj.mesh.csv,74.6117,1.0893,5.39899977748
162336_sf_hexa.mesh_28386_172789.obj.mesh.csv,62.449,1.10569,5.4661734875
548872_sf_hexa.mesh_58536_198487.obj.mesh.csv,274.366,1.08665,5.53744899153
1706456_sf_hexa.mesh_35976_142306.obj.mesh.csv,79.0236,1.12944,5.24686262739
135219_sf_hexa.mesh_36472_202681.obj.mesh.csv,77.1577,1.0929,5.36985210986
132204_sf_hexa.mesh_38238_136398.obj.mesh.csv,1013.89,1.11734,5.78032958243
71389_sf_hexa.mesh_62874_228163.obj.mesh.csv,135.771,1.05347,5.50048097935
100046_sf_hexa.mesh_28590_107808.obj.mesh.csv,75.6933,1.14493,5.52511068117
1291011_sf_hexa.mesh_36420_124292.obj.mesh.csv,130.948,1.08058,5.58111500756
276681_sf_hexa.mesh_27784_137006.obj.mesh.csv,60.4999,1.10034,5.39222333244
472130_sf_hexa.mesh_58606_218704.obj.mesh.csv,100.274,1.12743,5.58538250739
117952_sf_hexa.mesh_41234_144642.obj.mesh.csv,89.4888,1.14122,5.48426198681
65619_sf_hexa.mesh_12732_67488.obj.mesh.csv,48.4869,1.08898,5.43927009293
98660_sf_hexa.mesh_77982_295128.obj.mesh.csv,193.313,1.07072,5.48769131493
42638_sf_hexa.mesh_14224_74517.obj.mesh.csv,102.938,1.09481,5.60092703201
110910_sf_hexa.mesh_13672_49699.obj.mesh.csv,69.7737,1.13142,5.58494346795
1063852_sf_hexa.mesh_14638_52434.obj.mesh.csv,42.8885,1.08079,5.626775617
42044_sf_hexa.mesh_42408_141607.obj.mesh.csv,71.5056,1.06104,5.49107109695
1312968_sf_hexa.mesh_18672_78529.obj.mesh.csv,92.5851,1.18925,5.46399509129
248185_sf_hexa.mesh_17908_74127.obj.mesh.csv,138.024,1.15603,5.60518750227
1038442_sf_hexa.mesh_40502_197245.obj.mesh.csv,76.1474,1.12919,5.36630254002
67927_sf_hexa.mesh_4660_18393.obj.mesh.csv,29.2246,1.10481,5.40766721329
55584_sf_hexa.mesh_26684_121334.obj.mesh.csv,59.8992,1.08398,5.42582200139
289690_sf_hexa.mesh_10864_41572.obj.mesh.csv,67.9715,1.14358,5.59506173504
233194_sf_hexa.mesh_9704_61008.obj.mesh.csv,38.0012,1.11404,5.40378480726
126813_sf_hexa.mesh_14426_49954.obj.mesh.csv,117.346,1.17072,5.66954069101
84917_sf_hexa.mesh_73826_279683.obj.mesh.csv,105.502,1.05645,5.54391690901
98351_sf_hexa.mesh_26414_112284.obj.mesh.csv,121.729,1.09986,5.56348065181
314591_sf_hexa.mesh_26820_96195.obj.mesh.csv,158.943,1.05197,5.52401099832
1207654_sf_hexa.mesh_7724_28177.obj.mesh.csv,87.9932,1.17833,5.57891797793
107068_sf_hexa.mesh_29228_149589.obj.mesh.csv,81.6378,1.08583,5.47613634835
127214_sf_hexa.mesh_22752_95817.obj.mesh.csv,118.518,1.10343,5.42879037062
94148_sf_hexa.mesh_20928_116588.obj.mesh.csv,85.8026,1.12813,5.43520329046
849722_sf_hexa.mesh_9982_34934.obj.mesh.csv,97.5245,1.15339,5.50577893035
41178_sf_hexa.mesh_16476_62861.obj.mesh.csv,103.049,1.14324,5.39488391169
93069_sf_hexa.mesh_16084_99857.obj.mesh.csv,70.387,1.14796,5.30815757844
259164_sf_hexa.mesh_58706_211696.obj.mesh.csv,95.4476,1.09554,5.44151175263
289686_sf_hexa.mesh_11784_45097.obj.mesh.csv,70.1969,1.13695,5.5108997685
1005271_sf_hexa.mesh_52998_224145.obj.mesh.csv,84.0417,1.0944,5.33732791041
1312955_sf_hexa.mesh_18542_90431.obj.mesh.csv,68.5059,1.10351,5.48301052146
793564_sf_hexa.mesh_28200_142197.obj.mesh.csv,72.1191,1.09129,5.27985778261
1288651_sf_hexa.mesh_17028_61484.obj.mesh.csv,111.111,1.12282,5.42529251513
107436_sf_hexa.mesh_13428_51877.obj.mesh.csv,116.325,1.16433,5.57494058467
84022_sf_hexa.mesh_15370_67370.obj.mesh.csv,45.9386,1.11268,5.4306855644
97590_sf_hexa.mesh_19414_98050.obj.mesh.csv,64.6737,1.11502,5.35493794854
87519_sf_hexa.mesh_56654_195432.obj.mesh.csv,432.827,1.14191,5.46061485765
486860_sf_hexa.mesh_11882_49066.obj.mesh.csv,43.8548,1.12082,5.64686894538
79955_sf_hexa.mesh_12516_59531.obj.mesh.csv,70.9444,1.10285,5.441427337
53118_sf_hexa.mesh_13472_58322.obj.mesh.csv,3257.08,1.13802,5.71962553682
1582383_sf_hexa.mesh_11872_51470.obj.mesh.csv,65.3477,1.11582,5.42321688497
293819_sf_hexa.mesh_21526_84986.obj.mesh.csv,108.502,1.12395,5.56193220652
94674_sf_hexa.mesh_53046_223314.obj.mesh.csv,102.277,1.08298,5.44448324361
95002_sf_hexa.mesh_19420_81863.obj.mesh.csv,61.4406,1.12609,5.35697614108
86242_sf_hexa.mesh_7942_35622.obj.mesh.csv,72.7878,1.14764,5.59339548578
567035_sf_hexa.mesh_9716_34990.obj.mesh.csv,49.6682,1.1066,5.50582811333
303903_sf_hexa.mesh_18686_87241.obj.mesh.csv,71.5302,1.08344,5.42075413291
91144_sf_hexa.mesh_31174_171885.obj.mesh.csv,786782.0,1.1135,8.72340563609
814679_sf_hexa.mesh_17238_99565.obj.mesh.csv,156.082,1.11192,5.4103435685
186560_sf_hexa.mesh_26716_99611.obj.mesh.csv,84.9375,1.14255,5.55918840552
72668_sf_hexa.mesh_16916_64870.obj.mesh.csv,77.6751,1.14826,5.48525319661
43547_sf_hexa.mesh_22700_94325.obj.mesh.csv,77.5034,1.14019,5.3784012179
89450_sf_hexa.mesh_47162_169410.obj.mesh.csv,72.3865,1.10832,5.33732377238
93074_sf_hexa.mesh_17288_112130.obj.mesh.csv,53.5652,1.16456,5.42170136794
37772_sf_hexa.mesh_21594_116985.obj.mesh.csv,70.3599,1.13752,5.45849570613
82394_sf_hexa.mesh_45986_164080.obj.mesh.csv,111.972,1.0702,5.37999034353
52564_sf_hexa.mesh_79716_289096.obj.mesh.csv,694.797,1.08257,5.39874146257
100330_sf_hexa.mesh_33088_159984.obj.mesh.csv,117.508,1.11354,5.52555714159
124375_sf_hexa.mesh_9416_37588.obj.mesh.csv,119.649,1.154,5.40408304717
375237_sf_hexa.mesh_5300_19291.obj.mesh.csv,69.6185,1.23238,5.66494306289
108617_sf_hexa.mesh_21496_77827.obj.mesh.csv,124.99,1.06924,5.58239494759
697228_sf_hexa.mesh_34178_179408.obj.mesh.csv,70.2682,1.09179,5.34142310058
109344_sf_hexa.mesh_26542_154693.obj.mesh.csv,106.641,1.09056,5.49831499729
39381_sf_hexa.mesh_53888_246738.obj.mesh.csv,58.8728,1.12002,5.399302865
132054_sf_hexa.mesh_72962_269817.obj.mesh.csv,172.232,1.0913,5.4638793317
112918_sf_hexa.mesh_17564_63469.obj.mesh.csv,96.9656,1.15177,5.59174960905
115068_sf_hexa.mesh_32740_114553.obj.mesh.csv,83.1403,1.09739,5.42377669691
1036312_sf_hexa.mesh_32714_126302.obj.mesh.csv,63.8286,1.11132,5.44973959521
39926_sf_hexa.mesh_45182_192668.obj.mesh.csv,80.0902,1.09557,5.48079949419
269997_sf_hexa.mesh_53390_178053.obj.mesh.csv,110.16,1.14378,5.54764122968
472144_sf_hexa.mesh_6670_30320.obj.mesh.csv,33.6574,1.07859,5.50450830251
400237_sf_hexa.mesh_58786_197513.obj.mesh.csv,142.232,1.08475,5.54108944534
472115_sf_hexa.mesh_34826_119867.obj.mesh.csv,68.2847,1.11022,5.48816803938
69902_sf_hexa.mesh_12724_48279.obj.mesh.csv,34.7754,1.15164,5.49262918156
213385_sf_hexa.mesh_30218_109961.obj.mesh.csv,156.922,1.06129,5.58611228019
104431_sf_hexa.mesh_6742_34058.obj.mesh.csv,31.4333,1.13113,5.44283788339
69899_sf_hexa.mesh_8436_45730.obj.mesh.csv,38.6551,1.15279,5.44236775747
47098_sf_hexa.mesh_38022_181907.obj.mesh.csv,89.8354,1.12153,5.51577990524
814673_sf_hexa.mesh_18036_67548.obj.mesh.csv,94.7194,1.14987,5.58619357037
74150_sf_hexa.mesh_35858_121482.obj.mesh.csv,43.8859,1.12006,5.48656089403
762584_sf_hexa.mesh_13328_56430.obj.mesh.csv,89.085,1.07148,5.41196157849
838515_sf_hexa.mesh_36302_162152.obj.mesh.csv,90.3324,1.13522,5.53968763391
60584_sf_hexa.mesh_40646_172906.obj.mesh.csv,111.946,1.13499,5.47248157307
75667_sf_hexa.mesh_75026_269673.obj.mesh.csv,70.4848,1.10212,5.42257672084
1120762_sf_hexa.mesh_10936_56907.obj.mesh.csv,49.7925,1.1207,5.38476995596
1036396_sf_hexa.mesh_73660_271928.obj.mesh.csv,135.86,1.08501,5.45610636022
55448_sf_hexa.mesh_64634_217891.obj.mesh.csv,192.671,1.08902,5.41463683859
202266_sf_hexa.mesh_12360_45353.obj.mesh.csv,135.455,1.11992,5.47633848602
162331_sf_hexa.mesh_20838_73555.obj.mesh.csv,107.644,1.1519,5.65992911063
166280_sf_hexa.mesh_58014_197889.obj.mesh.csv,139.221,1.13087,5.45423526091
63424_sf_hexa.mesh_26462_89307.obj.mesh.csv,261.211,1.13849,5.45046107074
289655_sf_hexa.mesh_7352_24548.obj.mesh.csv,54.0171,1.19447,5.52240276025
132058_sf_hexa.mesh_32070_125962.obj.mesh.csv,113.851,1.07917,5.51742274591
472064_sf_hexa.mesh_10424_57360.obj.mesh.csv,104.07,1.11008,5.46458919133
97595_sf_hexa.mesh_25656_96303.obj.mesh.csv,103.715,1.15145,5.57995035451
69965_sf_hexa.mesh_17306_62321.obj.mesh.csv,49.28,1.15664,5.60172025151
